Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
19,Bubbly35,Bubbly,0,45,0,Bubbly,18,0.0028082921427738062,True
19,Bubbly35,Bubbly,0,45,0,Honeycombed,102,0.0033589699001622605,False
19,Bubbly35,Bubbly,0,45,0,Matted,155,0.003602305365716596,False
20,Bubbly35,Bubbly,0,90,0,Bubbly,16,0.0001688637016589606,True
20,Bubbly35,Bubbly,0,90,0,Bubbly,17,0.0024826054733188764,True
20,Bubbly35,Bubbly,0,90,0,Matted,156,0.002699751518173222,False
20,Bubbly35,Bubbly,0,90,0,Bubbly,18,0.0028082921427738062,True
20,Bubbly35,Bubbly,0,90,0,Matted,153,0.0029649620186606774,False
21,Chequered12,Chequered,0,0,0,Chequered,22,0.0003470161541500551,True
21,Chequered12,Chequered,0,0,0,Cracked,29,0.003488890905552537,False
21,Chequered12,Chequered,0,0,0,Cracked,28,0.003650735020826311,False
21,Chequered12,Chequered,0,0,0,Swirly,235,0.004392252456635579,False
21,Chequered12,Chequered,0,0,0,Dotted,44,0.0043939613881841645,False
22,Chequered12,Chequered,0,22,0,Meshed,162,0.006090457109826461,False
22,Chequered12,Chequered,0,22,0,Meshed,166,0.0072567552545234285,False
22,Chequered12,Chequered,0,22,0,Meshed,163,0.007987500957775368,False
22,Chequered12,Chequered,0,22,0,Woven,250,0.009137632671296237,False
22,Chequered12,Chequered,0,22,0,Banded,8,0.009252543048374997,False
23,Chequered12,Chequered,0,45,0,Banded,2,0.0045129485749043265,False
23,Chequered12,Chequered,0,45,0,Banded,9,0.009661858818419551,False
23,Chequered12,Chequered,0,45,0,Banded,11,0.010084820726838263,False
23,Chequered12,Chequered,0,45,0,Dotted,53,0.014749106298702788,False
23,Chequered12,Chequered,0,45,0,Stratified,210,0.016560632853755065,False
24,Chequered12,Chequered,0,90,0,Chequered,20,0.0003470161541500551,True
24,Chequered12,Chequered,0,90,0,Cracked,28,0.0033090806435142903,False
24,Chequered12,Chequered,0,90,0,Cracked,29,0.0034123482401700648,False
24,Chequered12,Chequered,0,90,0,Cracked,34,0.003513652362729829,False
24,Chequered12,Chequered,0,90,0,Cracked,31,0.0035542629696586796,False
25,Chequered5,Chequered,0,0,0,Chequered,26,0.0001605507187671864,True
25,Chequered5,Chequered,0,0,0,Chequered,24,0.006842303730792967,True
25,Chequered5,Chequered,0,0,0,Chequered,25,0.01640434920970897,True
25,Chequered5,Chequered,0,0,0,Grid,94,0.031200704760524965,False
25,Chequered5,Chequered,0,0,0,Dotted,46,0.04677570145957542,False
26,Chequered5,Chequered,0,22,0,Chequered,26,0.0059470200917559985,True
26,Chequered5,Chequered,0,22,0,Chequered,24,0.006842303730792967,True
26,Chequered5,Chequered,0,22,0,Chequered,25,0.013198730390020577,True
26,Chequered5,Chequered,0,22,0,Grid,94,0.030714592559229984,False
26,Chequered5,Chequered,0,22,0,Wrinkled,283,0.04919347843162494,False
27,Chequered5,Chequered,0,45,0,Chequered,25,0.013198730390020577,True
27,Chequered5,Chequered,0,45,0,Chequered,26,0.0163798568636918,True
27,Chequered5,Chequered,0,45,0,Chequered,24,0.01640434920970897,True
27,Chequered5,Chequered,0,45,0,Grid,94,0.03667599375512103,False
27,Chequered5,Chequered,0,45,0,Zigzagged,285,0.05339050591513605,False
28,Chequered5,Chequered,0,90,0,Chequered,24,0.0001605507187671864,True
28,Chequered5,Chequered,0,90,0,Chequered,25,0.0059470200917559985,True
28,Chequered5,Chequered,0,90,0,Chequered,26,0.0163798568636918,True
28,Chequered5,Chequered,0,90,0,Grid,94,0.03282163460076529,False
28,Chequered5,Chequered,0,90,0,Dotted,46,0.044370331096176746,False
29,Cracked18,Cracked,0,0,0,Cracked,30,0.00014615222036341705,True
29,Cracked18,Cracked,0,0,0,Bubbly,14,0.00039966945621682,False
29,Cracked18,Cracked,0,0,0,Bubbly,13,0.0005853237478735457,False
29,Cracked18,Cracked,0,0,0,Swirly,231,0.0007892136512122368,False
29,Cracked18,Cracked,0,0,0,Swirly,232,0.000889469344872185,False
30,Cracked18,Cracked,0,22,0,Cracked,29,0.00011719213808745487,True
30,Cracked18,Cracked,0,22,0,Cracked,34,0.0009824132204185407,True
30,Cracked18,Cracked,0,22,0,Cracked,31,0.0010959647514975455,True
30,Cracked18,Cracked,0,22,0,Cracked,36,0.002690774550070224,True
30,Cracked18,Cracked,0,22,0,Cracked,32,0.0027813006939519124,True
31,Cracked18,Cracked,0,45,0,Cracked,29,0.00011719213808745487,True
31,Cracked18,Cracked,0,45,0,Cracked,34,0.0014477425459928778,True
31,Cracked18,Cracked,0,45,0,Cracked,31,0.001554524603588992,True
31,Cracked18,Cracked,0,45,0,Cracked,32,0.0024733075182755064,True
31,Cracked18,Cracked,0,45,0,Cracked,36,0.0026295575501356023,True
32,Cracked18,Cracked,0,90,0,Cracked,28,0.00014615222036341705,True
32,Cracked18,Cracked,0,90,0,Swirly,231,0.0006073539138182717,False
32,Cracked18,Cracked,0,90,0,Swirly,230,0.0006864081526827248,False
32,Cracked18,Cracked,0,90,0,Swirly,232,0.0007097865026081886,False
32,Cracked18,Cracked,0,90,0,Bubbly,14,0.0007114582354046428,False
33,Cracked19,Cracked,0,0,0,Cracked,34,0.00016520118014304904,True
33,Cracked19,Cracked,0,0,0,Cracked,29,0.0010959647514975455,True
33,Cracked19,Cracked,0,0,0,Cracked,30,0.001554524603588992,True
33,Cracked19,Cracked,0,0,0,Flecked,64,0.0022095076479891,False
33,Cracked19,Cracked,0,0,0,Porous,175,0.0033760591957935075,False
34,Cracked19,Cracked,0,22,0,Cracked,33,5.507719233360482e-05,True
34,Cracked19,Cracked,0,22,0,Wrinkled,272,0.001100444012924789,False
34,Cracked19,Cracked,0,22,0,Wrinkled,269,0.0011017911712520086,False
34,Cracked19,Cracked,0,22,0,Wrinkled,270,0.0016737589364653213,False
34,Cracked19,Cracked,0,22,0,Wrinkled,271,0.002146493845238624,False
35,Cracked19,Cracked,0,45,0,Cracked,33,5.507719233360482e-05,True
35,Cracked19,Cracked,0,45,0,Wrinkled,272,0.0008855372512156319,False
35,Cracked19,Cracked,0,45,0,Wrinkled,269,0.0009012327826922367,False
35,Cracked19,Cracked,0,45,0,Wrinkled,270,0.0013722767545406834,False
35,Cracked19,Cracked,0,45,0,Wrinkled,271,0.0017965158624079348,False
36,Cracked19,Cracked,0,90,0,Cracked,32,0.00016520118014304904,True
36,Cracked19,Cracked,0,90,0,Cracked,29,0.0009824132204185407,True
36,Cracked19,Cracked,0,90,0,Cracked,30,0.0014477425459928778,True
36,Cracked19,Cracked,0,90,0,Flecked,64,0.0024064865848600144,False
36,Cracked19,Cracked,0,90,0,Porous,174,0.0032154903655918243,False
37,Cracked28,Cracked,0,0,0,Bubbly,12,0.003918365075203598,False
37,Cracked28,Cracked,0,0,0,Stratified,209,0.004226734347365221,False
37,Cracked28,Cracked,0,0,0,Stratified,210,0.004317203478161495,False
37,Cracked28,Cracked,0,0,0,Studded,228,0.00434604461094719,False
37,Cracked28,Cracked,0,0,0,Bubbly,15,0.0047230240470317875,False
38,Cracked28,Cracked,0,22,0,Cracked,30,0.0026295575501356023,True
38,Cracked28,Cracked,0,22,0,Cracked,29,0.002690774550070224,True
38,Cracked28,Cracked,0,22,0,Meshed,164,0.0029842701328823265,False
38,Cracked28,Cracked,0,22,0,Cracked,32,0.003432337786037432,True
38,Cracked28,Cracked,0,22,0,Meshed,165,0.0037067433422784055,False
39,Cracked28,Cracked,0,45,0,Cracked,34,0.0034388077593245285,True
39,Cracked28,Cracked,0,45,0,Grid,97,0.0038692850939940873,False
39,Cracked28,Cracked,0,45,0,Wrinkled,270,0.003996747639222231,False
39,Cracked28,Cracked,0,45,0,Meshed,164,0.004044182498111051,False
39,Cracked28,Cracked,0,45,0,Cracked,33,0.004064344360813637,True
40,Cracked28,Cracked,0,90,0,Grid,97,0.00285080483318498,False
40,Cracked28,Cracked,0,90,0,Honeycombed,99,0.003166657970536721,False
40,Cracked28,Cracked,0,90,0,Honeycombed,101,0.003731833282451153,False
40,Cracked28,Cracked,0,90,0,Honeycombed,98,0.0038456225464470733,False
40,Cracked28,Cracked,0,90,0,Honeycombed,100,0.003943623610069146,False
41,Dotted18,Dotted,0,0,0,Dotted,42,0.00010576766335388114,True
41,Dotted18,Dotted,0,0,0,Dotted,41,0.004108066876133363,True
41,Dotted18,Dotted,0,0,0,Dotted,40,0.005072695523102151,True
41,Dotted18,Dotted,0,0,0,Swirly,229,0.006499696870989878,False
41,Dotted18,Dotted,0,0,0,Cracked,36,0.006939715556903415,False
42,Dotted18,Dotted,0,22,0,Dotted,41,0.00015772265889233555,True
42,Dotted18,Dotted,0,22,0,Swirly,233,0.002577891795288189,False
42,Dotted18,Dotted,0,22,0,Knitted,127,0.0025833666340311047,False
42,Dotted18,Dotted,0,22,0,Swirly,229,0.004051481671829607,False
42,Dotted18,Dotted,0,22,0,Bubbly,13,0.004419193229229305,False
43,Dotted18,Dotted,0,45,0,Dotted,41,0.00015772265889233555,True
43,Dotted18,Dotted,0,45,0,Knitted,127,0.0028120617710924124,False
43,Dotted18,Dotted,0,45,0,Swirly,233,0.002867667217668678,False
43,Dotted18,Dotted,0,45,0,Swirly,229,0.003401935478090924,False
43,Dotted18,Dotted,0,45,0,Swirly,232,0.0038887285705394375,False
44,Dotted18,Dotted,0,90,0,Dotted,40,0.00010576766335388114,True
44,Dotted18,Dotted,0,90,0,Dotted,42,0.005007035631872772,True
44,Dotted18,Dotted,0,90,0,Cracked,36,0.005881912561722381,False
44,Dotted18,Dotted,0,90,0,Dotted,41,0.00613916488041724,True
44,Dotted18,Dotted,0,90,0,Swirly,229,0.006634273605929447,False
45,Dotted19,Dotted,0,0,0,Dotted,46,9.00679560010165e-05,True
45,Dotted19,Dotted,0,0,0,Scaly,186,0.013865301368622265,False
45,Dotted19,Dotted,0,0,0,Scaly,183,0.014094538449569476,False
45,Dotted19,Dotted,0,0,0,Scaly,184,0.014151022128462684,False
45,Dotted19,Dotted,0,0,0,Scaly,185,0.015463712998968012,False
46,Dotted19,Dotted,0,22,0,Dotted,45,0.0008571631392484897,True
46,Dotted19,Dotted,0,22,0,Striped,218,0.0031719124003409954,False
46,Dotted19,Dotted,0,22,0,Cracked,35,0.003251688828613633,False
46,Dotted19,Dotted,0,22,0,Studded,222,0.0033466145056837452,False
46,Dotted19,Dotted,0,22,0,Cracked,30,0.0034072567745992775,False
47,Dotted19,Dotted,0,45,0,Dotted,45,0.0008571631392484897,True
47,Dotted19,Dotted,0,45,0,Striped,218,0.0019314969055398124,False
47,Dotted19,Dotted,0,45,0,Bubbly,13,0.002720598464435298,False
47,Dotted19,Dotted,0,45,0,Woven,268,0.003233326624616631,False
47,Dotted19,Dotted,0,45,0,Bubbly,14,0.003311801053592816,False
48,Dotted19,Dotted,0,90,0,Dotted,44,9.00679560010165e-05,True
48,Dotted19,Dotted,0,90,0,Scaly,186,0.013079436567449795,False
48,Dotted19,Dotted,0,90,0,Scaly,183,0.013384190821050497,False
48,Dotted19,Dotted,0,90,0,Scaly,184,0.013694059458485536,False
48,Dotted19,Dotted,0,90,0,Scaly,185,0.014969754330435268,False
49,Dotted31,Dotted,0,0,0,Dotted,50,7.112625957169883e-05,True
49,Dotted31,Dotted,0,0,0,Dotted,49,0.0006603075161508458,True
49,Dotted31,Dotted,0,0,0,Dotted,48,0.0009193740677100274,True
49,Dotted31,Dotted,0,0,0,Studded,224,0.0016095818296157395,False
49,Dotted31,Dotted,0,0,0,Studded,225,0.0016629855742729845,False
50,Dotted31,Dotted,0,22,0,Dotted,49,0.00011342845209718725,True
50,Dotted31,Dotted,0,22,0,Dotted,48,0.0009193740677100274,True
50,Dotted31,Dotted,0,22,0,Dotted,50,0.0010012227746829454,True
50,Dotted31,Dotted,0,22,0,Studded,225,0.0018279188815721662,False
50,Dotted31,Dotted,0,22,0,Studded,224,0.0020264143918030655,False
51,Dotted31,Dotted,0,45,0,Dotted,49,0.00011342845209718725,True
51,Dotted31,Dotted,0,45,0,Dotted,48,0.0006603075161508458,True
51,Dotted31,Dotted,0,45,0,Dotted,50,0.0007732301198633329,True
51,Dotted31,Dotted,0,45,0,Studded,225,0.0016689444145947456,False
51,Dotted31,Dotted,0,45,0,Studded,224,0.0018237855116499566,False
52,Dotted31,Dotted,0,90,0,Dotted,48,7.112625957169883e-05,True
52,Dotted31,Dotted,0,90,0,Dotted,50,0.0007732301198633329,True
52,Dotted31,Dotted,0,90,0,Dotted,49,0.0010012227746829454,True
52,Dotted31,Dotted,0,90,0,Studded,224,0.002173345923714535,False
52,Dotted31,Dotted,0,90,0,Studded,225,0.0022303402633822955,False
53,Dotted32,Dotted,0,0,0,Dotted,54,1.5891060912890716e-05,True
53,Dotted32,Dotted,0,0,0,Lacelike,142,0.0032661431256282326,False
53,Dotted32,Dotted,0,0,0,Matted,147,0.005754820816334831,False
53,Dotted32,Dotted,0,0,0,Bubbly,15,0.007119674778311311,False
53,Dotted32,Dotted,0,0,0,Knitted,117,0.007426780591573161,False
54,Dotted32,Dotted,0,22,0,Striped,218,0.0009343470220201577,False
54,Dotted32,Dotted,0,22,0,Dotted,53,0.00118691103830406,True
54,Dotted32,Dotted,0,22,0,Matted,146,0.0023163389656638868,False
54,Dotted32,Dotted,0,22,0,Matted,143,0.002335375297370716,False
54,Dotted32,Dotted,0,22,0,Matted,148,0.002795932365757833,False
55,Dotted32,Dotted,0,45,0,Dotted,53,0.00118691103830406,True
55,Dotted32,Dotted,0,45,0,Matted,148,0.002678451591800001,False
55,Dotted32,Dotted,0,45,0,Matted,151,0.0027482238753783507,False
55,Dotted32,Dotted,0,45,0,Matted,149,0.00305800181217096,False
55,Dotted32,Dotted,0,45,0,Matted,150,0.0030784066437062763,False
56,Dotted32,Dotted,0,90,0,Dotted,52,1.5891060912890716e-05,True
56,Dotted32,Dotted,0,90,0,Lacelike,142,0.003379696426764017,False
56,Dotted32,Dotted,0,90,0,Matted,147,0.005859113566488302,False
56,Dotted32,Dotted,0,90,0,Bubbly,15,0.007044619997493919,False
56,Dotted32,Dotted,0,90,0,Knitted,117,0.007552466186987691,False
57,Flecked10,Flecked,0,0,0,Flecked,58,7.559752967138543e-05,True
57,Flecked10,Flecked,0,0,0,Matted,145,0.0032137269072708757,False
57,Flecked10,Flecked,0,0,0,Matted,144,0.0032282752663895316,False
57,Flecked10,Flecked,0,0,0,Lacelike,132,0.004121334434968558,False
57,Flecked10,Flecked,0,0,0,Matted,150,0.004199986594944989,False
58,Flecked10,Flecked,0,22,0,Flecked,57,5.832658177855283e-05,True
58,Flecked10,Flecked,0,22,0,Lacelike,135,0.0004163317508834294,False
58,Flecked10,Flecked,0,22,0,Lacelike,134,0.0010646328297045154,False
58,Flecked10,Flecked,0,22,0,Lacelike,136,0.0017831120872239955,False
58,Flecked10,Flecked,0,22,0,Lacelike,133,0.0019079265983826094,False
59,Flecked10,Flecked,0,45,0,Flecked,57,5.832658177855283e-05,True
59,Flecked10,Flecked,0,45,0,Lacelike,135,0.00045610538066559415,False
59,Flecked10,Flecked,0,45,0,Lacelike,134,0.0010437353296588775,False
59,Flecked10,Flecked,0,45,0,Lacelike,136,0.0016938585438442853,False
59,Flecked10,Flecked,0,45,0,Lacelike,133,0.00186044761310787,False
60,Flecked10,Flecked,0,90,0,Flecked,56,7.559752967138543e-05,True
60,Flecked10,Flecked,0,90,0,Matted,144,0.003767611805295997,False
60,Flecked10,Flecked,0,90,0,Matted,145,0.0038067917286335683,False
60,Flecked10,Flecked,0,90,0,Matted,149,0.004292668108549595,False
60,Flecked10,Flecked,0,90,0,Matted,150,0.004302802803998845,False
61,Flecked13,Flecked,0,0,0,Flecked,62,0.00019510248630944646,True
61,Flecked13,Flecked,0,0,0,Porous,174,0.0011554484942921574,False
61,Flecked13,Flecked,0,0,0,Porous,179,0.0013039146274049832,False
61,Flecked13,Flecked,0,0,0,Porous,175,0.0013602155335891467,False
61,Flecked13,Flecked,0,0,0,Porous,180,0.001485852136797369,False
62,Flecked13,Flecked,0,22,0,Flecked,61,5.673859131573316e-05,True
62,Flecked13,Flecked,0,22,0,Woven,264,0.0023849538258863914,False
62,Flecked13,Flecked,0,22,0,Woven,266,0.0024399835314056254,False
62,Flecked13,Flecked,0,22,0,Woven,265,0.002455335361791952,False
62,Flecked13,Flecked,0,22,0,Woven,267,0.0027545086166285686,False
63,Flecked13,Flecked,0,45,0,Flecked,61,5.673859131573316e-05,True
63,Flecked13,Flecked,0,45,0,Woven,264,0.0026570601291010312,False
63,Flecked13,Flecked,0,45,0,Woven,265,0.0026883690296222213,False
63,Flecked13,Flecked,0,45,0,Woven,266,0.002841720548335705,False
63,Flecked13,Flecked,0,45,0,Wrinkled,271,0.0028744340473456785,False
64,Flecked13,Flecked,0,90,0,Flecked,60,0.00019510248630944646,True
64,Flecked13,Flecked,0,90,0,Porous,179,0.0006113917007039592,False
64,Flecked13,Flecked,0,90,0,Porous,180,0.0007387440800320025,False
64,Flecked13,Flecked,0,90,0,Woven,263,0.0012234542322063285,False
64,Flecked13,Flecked,0,90,0,Porous,181,0.001463566058388208,False
65,Flecked34,Flecked,0,0,0,Flecked,66,0.00020975491612259498,True
65,Flecked34,Flecked,0,0,0,Stratified,209,0.002616461998006508,False
65,Flecked34,Flecked,0,0,0,Porous,172,0.0032726019049274854,False
65,Flecked34,Flecked,0,0,0,Woven,268,0.0033793981793575757,False
65,Flecked34,Flecked,0,0,0,Stratified,208,0.0036936827220262827,False
66,Flecked34,Flecked,0,22,0,Flecked,65,0.0008076262698537071,True
66,Flecked34,Flecked,0,22,0,Knitted,121,0.001310871806283736,False
66,Flecked34,Flecked,0,22,0,Knitted,118,0.0013955117640567119,False
66,Flecked34,Flecked,0,22,0,Woven,258,0.001493196530738112,False
66,Flecked34,Flecked,0,22,0,Porous,175,0.0016419931644893878,False
67,Flecked34,Flecked,0,45,0,Flecked,65,0.0008076262698537071,True
67,Flecked34,Flecked,0,45,0,Knitted,118,0.0031035141924254553,False
67,Flecked34,Flecked,0,45,0,Knitted,121,0.003135754778710438,False
67,Flecked34,Flecked,0,45,0,Knitted,120,0.003339821381443151,False
67,Flecked34,Flecked,0,45,0,Cracked,32,0.003468926474689535,False
68,Flecked34,Flecked,0,90,0,Flecked,64,0.00020975491612259498,True
68,Flecked34,Flecked,0,90,0,Stratified,209,0.0023332559974442186,False
68,Flecked34,Flecked,0,90,0,Porous,172,0.0032178622393167207,False
68,Flecked34,Flecked,0,90,0,Cracked,31,0.0039149863768729995,False
68,Flecked34,Flecked,0,90,0,Cracked,28,0.004207762141262915,False
69,Frilly17,Frilly,0,0,0,Frilly,70,6.91311017230618e-05,True
69,Frilly17,Frilly,0,0,0,Honeycombed,107,0.0008191620726851606,False
69,Frilly17,Frilly,0,0,0,Honeycombed,102,0.001100557722080642,False
69,Frilly17,Frilly,0,0,0,Frilly,69,0.0018634036724480053,True
69,Frilly17,Frilly,0,0,0,Frilly,68,0.0023108116611745247,True
70,Frilly17,Frilly,0,22,0,Honeycombed,104,0.0007602943239531399,False
70,Frilly17,Frilly,0,22,0,Frilly,69,0.0009002350824253252,True
70,Frilly17,Frilly,0,22,0,Honeycombed,106,0.0009614279290974723,False
70,Frilly17,Frilly,0,22,0,Honeycombed,102,0.0010832222376309254,False
70,Frilly17,Frilly,0,22,0,Honeycombed,103,0.001090502366959975,False
71,Frilly17,Frilly,0,45,0,Honeycombed,102,0.00042405489615845993,False
71,Frilly17,Frilly,0,45,0,Honeycombed,104,0.0007180417039972994,False
71,Frilly17,Frilly,0,45,0,Honeycombed,105,0.0008285244257453489,False
71,Frilly17,Frilly,0,45,0,Frilly,69,0.0009002350824253252,True
71,Frilly17,Frilly,0,45,0,Honeycombed,106,0.0011808348168736373,False
72,Frilly17,Frilly,0,90,0,Frilly,68,6.91311017230618e-05,True
72,Frilly17,Frilly,0,90,0,Honeycombed,107,0.0010179048912811683,False
72,Frilly17,Frilly,0,90,0,Honeycombed,102,0.0015977456449710365,False
72,Frilly17,Frilly,0,90,0,Frilly,70,0.002538459196205734,True
72,Frilly17,Frilly,0,90,0,Wrinkled,278,0.0028538190957280033,False
73,Frilly26,Frilly,0,0,0,Frilly,73,0.0003872996630173627,True
73,Frilly26,Frilly,0,0,0,Studded,223,0.0013466408429033316,False
73,Frilly26,Frilly,0,0,0,Frilly,76,0.004615579770503746,True
73,Frilly26,Frilly,0,0,0,Studded,227,0.005087146459136762,False
73,Frilly26,Frilly,0,0,0,Studded,224,0.005280031497324736,False
74,Frilly26,Frilly,0,10,0,Frilly,74,0.00019455679824711898,True
74,Frilly26,Frilly,0,10,0,Frilly,76,0.00021848752336909146,True
74,Frilly26,Frilly,0,10,0,Frilly,75,0.0004119741876294,True
74,Frilly26,Frilly,0,10,0,Studded,226,0.0016956630555861301,False
74,Frilly26,Frilly,0,10,0,Studded,227,0.0021687038590906503,False
