Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
17,Bubbly35,Bubbly,0,0,0,Bubbly,18,0.00914699202200193,True
17,Bubbly35,Bubbly,0,0,0,Matted,152,0.013276083850645,False
17,Bubbly35,Bubbly,0,0,0,Woven,268,0.017554579758606293,False
17,Bubbly35,Bubbly,0,0,0,Wrinkled,270,0.019434412169664975,False
17,Bubbly35,Bubbly,0,0,0,Wrinkled,272,0.019460887232788347,False
18,Bubbly35,Bubbly,0,22,0,Bubbly,18,0.006582297206583191,True
18,Bubbly35,Bubbly,0,22,0,Bubbly,16,0.007494703008605595,True
18,Bubbly35,Bubbly,0,22,0,Bubbly,17,0.014716745063861607,True
18,Bubbly35,Bubbly,0,22,0,Matted,152,0.016577143285702263,False
18,Bubbly35,Bubbly,0,22,0,Wrinkled,270,0.018529828353008856,False
19,Bubbly35,Bubbly,0,45,0,Bubbly,18,0.006535771433748223,True
19,Bubbly35,Bubbly,0,45,0,Bubbly,16,0.007433973112871229,True
19,Bubbly35,Bubbly,0,45,0,Bubbly,17,0.014105019766973623,True
19,Bubbly35,Bubbly,0,45,0,Matted,152,0.016252072689034554,False
19,Bubbly35,Bubbly,0,45,0,Wrinkled,270,0.017569629974943206,False
20,Bubbly35,Bubbly,0,90,0,Bubbly,16,0.011046410982101854,True
20,Bubbly35,Bubbly,0,90,0,Matted,152,0.013441629173158609,False
20,Bubbly35,Bubbly,0,90,0,Woven,268,0.017154060317654055,False
20,Bubbly35,Bubbly,0,90,0,Wrinkled,272,0.01968362247051359,False
20,Bubbly35,Bubbly,0,90,0,Wrinkled,270,0.01969354644907842,False
21,Chequered12,Chequered,0,0,0,Chequered,21,0.007799000733184373,True
21,Chequered12,Chequered,0,0,0,Chequered,22,0.011584140377126295,True
21,Chequered12,Chequered,0,0,0,Wrinkled,269,0.03044854298051581,False
21,Chequered12,Chequered,0,0,0,Wrinkled,272,0.03053442326655855,False
21,Chequered12,Chequered,0,0,0,Wrinkled,270,0.030835879584094568,False
22,Chequered12,Chequered,0,22,0,Meshed,163,0.040075554482595956,False
22,Chequered12,Chequered,0,22,0,Meshed,166,0.04023092049427604,False
22,Chequered12,Chequered,0,22,0,Woven,268,0.041742345322318894,False
22,Chequered12,Chequered,0,22,0,Cracked,36,0.042049752858832404,False
22,Chequered12,Chequered,0,22,0,Cracked,37,0.04238502891133025,False
23,Chequered12,Chequered,0,45,0,Woven,268,0.02789215855439863,False
23,Chequered12,Chequered,0,45,0,Chequered,22,0.03164409480876362,True
23,Chequered12,Chequered,0,45,0,Chequered,20,0.03572222590057392,True
23,Chequered12,Chequered,0,45,0,Wrinkled,272,0.03628317059780588,False
23,Chequered12,Chequered,0,45,0,Wrinkled,269,0.036333570379425424,False
24,Chequered12,Chequered,0,90,0,Chequered,22,0.00747850564629795,True
24,Chequered12,Chequered,0,90,0,Chequered,20,0.016201191845669143,True
24,Chequered12,Chequered,0,90,0,Woven,268,0.02901157832903572,False
24,Chequered12,Chequered,0,90,0,Wrinkled,269,0.030125042629713817,False
24,Chequered12,Chequered,0,90,0,Wrinkled,272,0.030221028724868204,False
25,Chequered5,Chequered,0,0,0,Dotted,42,0.02938044562604701,False
25,Chequered5,Chequered,0,0,0,Cracked,39,0.031714477917773966,False
25,Chequered5,Chequered,0,0,0,Dotted,46,0.03617257899775504,False
25,Chequered5,Chequered,0,0,0,Dotted,43,0.036499084835057205,False
25,Chequered5,Chequered,0,0,0,Striped,218,0.03869610934382879,False
26,Chequered5,Chequered,0,22,0,Dotted,42,0.021801464289382975,False
26,Chequered5,Chequered,0,22,0,Cracked,39,0.023515343746657834,False
26,Chequered5,Chequered,0,22,0,Dotted,41,0.033169173289337356,False
26,Chequered5,Chequered,0,22,0,Striped,218,0.034351584592779025,False
26,Chequered5,Chequered,0,22,0,Dotted,40,0.034694074698794986,False
27,Chequered5,Chequered,0,45,0,Cracked,39,0.023543647723893953,False
27,Chequered5,Chequered,0,45,0,Dotted,42,0.023564800324352597,False
27,Chequered5,Chequered,0,45,0,Dotted,41,0.029629947708597372,False
27,Chequered5,Chequered,0,45,0,Dotted,40,0.030442722706520806,False
27,Chequered5,Chequered,0,45,0,Chequered,25,0.036300127769572345,True
28,Chequered5,Chequered,0,90,0,Dotted,42,0.029444461450699393,False
28,Chequered5,Chequered,0,90,0,Cracked,39,0.03191877326395131,False
28,Chequered5,Chequered,0,90,0,Dotted,46,0.03584719180383547,False
28,Chequered5,Chequered,0,90,0,Dotted,43,0.036161335303480216,False
28,Chequered5,Chequered,0,90,0,Striped,218,0.03899241969448376,False
29,Cracked18,Cracked,0,0,0,Cracked,30,0.0031118340798750835,True
29,Cracked18,Cracked,0,0,0,Cracked,34,0.010622512696366295,True
29,Cracked18,Cracked,0,0,0,Cracked,31,0.011709942103007357,True
29,Cracked18,Cracked,0,0,0,Bubbly,14,0.012448117611266862,False
29,Cracked18,Cracked,0,0,0,Bubbly,13,0.013376782109506404,False
30,Cracked18,Cracked,0,22,0,Cracked,30,0.0034010099107583533,True
30,Cracked18,Cracked,0,22,0,Cracked,28,0.0035707358887381592,True
30,Cracked18,Cracked,0,22,0,Cracked,34,0.005273807747048579,True
30,Cracked18,Cracked,0,22,0,Cracked,31,0.005283045290888435,True
30,Cracked18,Cracked,0,22,0,Cracked,29,0.008560249249540856,True
31,Cracked18,Cracked,0,45,0,Cracked,30,0.0034421223238258495,True
31,Cracked18,Cracked,0,45,0,Cracked,28,0.0036135041774006628,True
31,Cracked18,Cracked,0,45,0,Cracked,34,0.005045992111555983,True
31,Cracked18,Cracked,0,45,0,Cracked,31,0.0051103947082186095,True
31,Cracked18,Cracked,0,45,0,Cracked,29,0.008293181466360936,True
32,Cracked18,Cracked,0,90,0,Cracked,28,0.005098976465333061,True
32,Cracked18,Cracked,0,90,0,Cracked,34,0.01155738712152085,True
32,Cracked18,Cracked,0,90,0,Bubbly,14,0.012436033943950837,False
32,Cracked18,Cracked,0,90,0,Cracked,35,0.012796862732722448,True
32,Cracked18,Cracked,0,90,0,Cracked,31,0.012864164380531926,True
33,Cracked19,Cracked,0,0,0,Cracked,34,0.003003459071487175,True
33,Cracked19,Cracked,0,0,0,Cracked,31,0.006029972815443379,True
33,Cracked19,Cracked,0,0,0,Cracked,28,0.006869026582427667,True
33,Cracked19,Cracked,0,0,0,Matted,146,0.012203040393574945,False
33,Cracked19,Cracked,0,0,0,Matted,143,0.01231018327282191,False
34,Cracked19,Cracked,0,22,0,Cracked,34,0.0022209321670368857,True
34,Cracked19,Cracked,0,22,0,Cracked,32,0.0024273605747422745,True
34,Cracked19,Cracked,0,22,0,Cracked,33,0.007501589635490322,True
34,Cracked19,Cracked,0,22,0,Cracked,31,0.009047486756556308,True
34,Cracked19,Cracked,0,22,0,Cracked,28,0.009201318275195937,True
35,Cracked19,Cracked,0,45,0,Cracked,34,0.0021226650217835946,True
35,Cracked19,Cracked,0,45,0,Cracked,32,0.0023211341808730902,True
35,Cracked19,Cracked,0,45,0,Cracked,33,0.00660627962027189,True
35,Cracked19,Cracked,0,45,0,Cracked,31,0.009335714314932957,True
35,Cracked19,Cracked,0,45,0,Cracked,28,0.00943936801562591,True
36,Cracked19,Cracked,0,90,0,Cracked,32,0.004914720664438241,True
36,Cracked19,Cracked,0,90,0,Cracked,31,0.007057549115722888,True
36,Cracked19,Cracked,0,90,0,Cracked,28,0.008121384505937933,True
36,Cracked19,Cracked,0,90,0,Matted,146,0.010648427621050113,False
36,Cracked19,Cracked,0,90,0,Matted,143,0.010724617489140494,False
37,Cracked28,Cracked,0,0,0,Stratified,210,0.006800243168983714,False
37,Cracked28,Cracked,0,0,0,Stratified,209,0.007916266288860484,False
37,Cracked28,Cracked,0,0,0,Knitted,117,0.011216664090393038,False
37,Cracked28,Cracked,0,0,0,Swirly,229,0.01400116195398464,False
37,Cracked28,Cracked,0,0,0,Studded,228,0.014195810646933612,False
38,Cracked28,Cracked,0,22,0,Cracked,37,0.008966464963676288,True
38,Cracked28,Cracked,0,22,0,Woven,268,0.011399771045245092,False
38,Cracked28,Cracked,0,22,0,Cracked,36,0.013516692734296752,True
38,Cracked28,Cracked,0,22,0,Meshed,162,0.01564751598817008,False
38,Cracked28,Cracked,0,22,0,Lacelike,129,0.017202424135812387,False
39,Cracked28,Cracked,0,45,0,Cracked,37,0.00189395421747363,True
39,Cracked28,Cracked,0,45,0,Cracked,38,0.009752741231286353,True
39,Cracked28,Cracked,0,45,0,Woven,268,0.014554725637385113,False
39,Cracked28,Cracked,0,45,0,Meshed,164,0.01618974310530843,False
39,Cracked28,Cracked,0,45,0,Meshed,165,0.016616229966904737,False
40,Cracked28,Cracked,0,90,0,Cracked,38,0.0010791353658006213,True
40,Cracked28,Cracked,0,90,0,Cracked,37,0.005827425813928644,True
40,Cracked28,Cracked,0,90,0,Frilly,77,0.011339585000585784,False
40,Cracked28,Cracked,0,90,0,Frilly,80,0.015417674031879188,False
40,Cracked28,Cracked,0,90,0,Frilly,79,0.016341341359513737,False
41,Dotted18,Dotted,0,0,0,Dotted,42,0.009107843655415102,True
41,Dotted18,Dotted,0,0,0,Cracked,31,0.015718076542751,False
41,Dotted18,Dotted,0,0,0,Cracked,28,0.016511478412932663,False
41,Dotted18,Dotted,0,0,0,Dotted,41,0.018519942536479646,True
41,Dotted18,Dotted,0,0,0,Dotted,40,0.020711127014371198,True
42,Dotted18,Dotted,0,22,0,Dotted,41,0.011870829170996557,True
42,Dotted18,Dotted,0,22,0,Dotted,42,0.012806471304277738,True
42,Dotted18,Dotted,0,22,0,Dotted,40,0.015572713504662793,True
42,Dotted18,Dotted,0,22,0,Cracked,31,0.0189994562078173,False
42,Dotted18,Dotted,0,22,0,Cracked,28,0.019353819810442832,False
43,Dotted18,Dotted,0,45,0,Dotted,42,0.013411248411873878,True
43,Dotted18,Dotted,0,45,0,Dotted,41,0.014455462864087894,True
43,Dotted18,Dotted,0,45,0,Dotted,40,0.016274178151749898,True
43,Dotted18,Dotted,0,45,0,Cracked,31,0.019215562599207474,False
43,Dotted18,Dotted,0,45,0,Cracked,28,0.01962950922418312,False
44,Dotted18,Dotted,0,90,0,Cracked,31,0.014992913869324276,False
44,Dotted18,Dotted,0,90,0,Dotted,40,0.015334334698322844,True
44,Dotted18,Dotted,0,90,0,Cracked,28,0.015995052233615414,False
44,Dotted18,Dotted,0,90,0,Dotted,42,0.0221454016082671,True
44,Dotted18,Dotted,0,90,0,Dotted,46,0.024117471908930745,True
45,Dotted19,Dotted,0,0,0,Dotted,46,0.0019056654793433183,True
45,Dotted19,Dotted,0,0,0,Bubbly,15,0.03159328472926084,False
45,Dotted19,Dotted,0,0,0,Bubbly,12,0.03263409394780538,False
45,Dotted19,Dotted,0,0,0,Lacelike,142,0.03707735368563835,False
45,Dotted19,Dotted,0,0,0,Matted,147,0.03737929820580231,False
46,Dotted19,Dotted,0,22,0,Dotted,43,0.013154705310440462,True
46,Dotted19,Dotted,0,22,0,Dotted,40,0.014623216414649538,True
46,Dotted19,Dotted,0,22,0,Dotted,45,0.015198198253632146,True
46,Dotted19,Dotted,0,22,0,Dotted,42,0.01569768397339482,True
46,Dotted19,Dotted,0,22,0,Dotted,41,0.01710163600190105,True
47,Dotted19,Dotted,0,45,0,Dotted,43,0.015794383077078606,True
47,Dotted19,Dotted,0,45,0,Dotted,40,0.018176583470507497,True
47,Dotted19,Dotted,0,45,0,Dotted,42,0.01882164133683986,True
47,Dotted19,Dotted,0,45,0,Cracked,31,0.02061330103086615,False
47,Dotted19,Dotted,0,45,0,Dotted,41,0.020696748545906488,True
48,Dotted19,Dotted,0,90,0,Dotted,44,0.002317785764994705,True
48,Dotted19,Dotted,0,90,0,Bubbly,15,0.02994236464875545,False
48,Dotted19,Dotted,0,90,0,Bubbly,12,0.03095696898188091,False
48,Dotted19,Dotted,0,90,0,Lacelike,142,0.0350102434393675,False
48,Dotted19,Dotted,0,90,0,Matted,147,0.035404884522491686,False
49,Dotted31,Dotted,0,0,0,Striped,218,0.010845157415834274,False
49,Dotted31,Dotted,0,0,0,Studded,221,0.018175398028140784,False
49,Dotted31,Dotted,0,0,0,Studded,220,0.018526085241536996,False
49,Dotted31,Dotted,0,0,0,Studded,222,0.019126588433514807,False
49,Dotted31,Dotted,0,0,0,Studded,219,0.01938372746041228,False
50,Dotted31,Dotted,0,22,0,Striped,218,0.013699526068947847,False
50,Dotted31,Dotted,0,22,0,Studded,221,0.017149992788530258,False
50,Dotted31,Dotted,0,22,0,Studded,220,0.017533027304040688,False
50,Dotted31,Dotted,0,22,0,Studded,222,0.018168352492543626,False
50,Dotted31,Dotted,0,22,0,Studded,219,0.018366835406259694,False
51,Dotted31,Dotted,0,45,0,Striped,218,0.013145424957547332,False
51,Dotted31,Dotted,0,45,0,Studded,221,0.015972397754987773,False
51,Dotted31,Dotted,0,45,0,Studded,220,0.016312281454645326,False
51,Dotted31,Dotted,0,45,0,Studded,222,0.01696875668472271,False
51,Dotted31,Dotted,0,45,0,Studded,219,0.017184306658742408,False
52,Dotted31,Dotted,0,90,0,Striped,218,0.011080496883423479,False
52,Dotted31,Dotted,0,90,0,Studded,221,0.01892746347297275,False
52,Dotted31,Dotted,0,90,0,Studded,220,0.01932012734615554,False
52,Dotted31,Dotted,0,90,0,Studded,222,0.019859300767009945,False
52,Dotted31,Dotted,0,90,0,Studded,219,0.02017721764796573,False
53,Dotted32,Dotted,0,0,0,Dotted,54,0.005749138325481487,True
53,Dotted32,Dotted,0,0,0,Matted,147,0.047483137127503405,False
53,Dotted32,Dotted,0,0,0,Dotted,47,0.04797182023181523,True
53,Dotted32,Dotted,0,0,0,Lacelike,142,0.04906964583696215,False
53,Dotted32,Dotted,0,0,0,Dotted,44,0.04924238268399924,True
54,Dotted32,Dotted,0,22,0,Striped,218,0.018567066450348294,False
54,Dotted32,Dotted,0,22,0,Dotted,53,0.03330480524526712,True
54,Dotted32,Dotted,0,22,0,Dotted,52,0.03750334399453796,True
54,Dotted32,Dotted,0,22,0,Dotted,54,0.037555930188122574,True
54,Dotted32,Dotted,0,22,0,Cracked,31,0.042707318818575694,False
55,Dotted32,Dotted,0,45,0,Striped,218,0.019594646967215353,False
55,Dotted32,Dotted,0,45,0,Dotted,52,0.02509427917327156,True
55,Dotted32,Dotted,0,45,0,Dotted,54,0.025214327086615862,True
55,Dotted32,Dotted,0,45,0,Dotted,53,0.03282606190756142,True
55,Dotted32,Dotted,0,45,0,Dotted,47,0.04147146512012001,True
56,Dotted32,Dotted,0,90,0,Dotted,52,0.006394332900360864,True
56,Dotted32,Dotted,0,90,0,Matted,147,0.04645265241054,False
56,Dotted32,Dotted,0,90,0,Dotted,47,0.04767444162770027,True
56,Dotted32,Dotted,0,90,0,Lacelike,142,0.04808717868209603,False
56,Dotted32,Dotted,0,90,0,Dotted,44,0.04897120650174546,True
57,Flecked10,Flecked,0,0,0,Flecked,58,0.0002981776917892875,True
57,Flecked10,Flecked,0,0,0,Matted,145,0.008269714222110267,False
57,Flecked10,Flecked,0,0,0,Matted,144,0.008330383962692261,False
57,Flecked10,Flecked,0,0,0,Matted,143,0.008800445572258678,False
57,Flecked10,Flecked,0,0,0,Matted,146,0.00909209508598665,False
58,Flecked10,Flecked,0,22,0,Flecked,57,0.001219302446420877,True
58,Flecked10,Flecked,0,22,0,Flecked,56,0.004840869714651464,True
58,Flecked10,Flecked,0,22,0,Flecked,58,0.005619228228981985,True
58,Flecked10,Flecked,0,22,0,Matted,145,0.008393340788755772,False
58,Flecked10,Flecked,0,22,0,Matted,143,0.008407335288056032,False
59,Flecked10,Flecked,0,45,0,Flecked,57,0.000911478613102197,True
59,Flecked10,Flecked,0,45,0,Flecked,56,0.005320874650584121,True
59,Flecked10,Flecked,0,45,0,Flecked,58,0.006134673532155423,True
59,Flecked10,Flecked,0,45,0,Matted,145,0.008655170071577598,False
59,Flecked10,Flecked,0,45,0,Matted,143,0.008705131711733908,False
60,Flecked10,Flecked,0,90,0,Flecked,56,0.0005529046454478324,True
60,Flecked10,Flecked,0,90,0,Matted,145,0.008620049109596725,False
60,Flecked10,Flecked,0,90,0,Matted,144,0.008693078275853238,False
60,Flecked10,Flecked,0,90,0,Matted,143,0.009171788210885315,False
60,Flecked10,Flecked,0,90,0,Matted,146,0.009514585119645098,False
61,Flecked13,Flecked,0,0,0,Flecked,62,0.0006733173257410057,True
61,Flecked13,Flecked,0,0,0,Porous,180,0.00361970153387373,False
61,Flecked13,Flecked,0,0,0,Porous,179,0.003656958392740753,False
61,Flecked13,Flecked,0,0,0,Porous,178,0.004336620728575191,False
61,Flecked13,Flecked,0,0,0,Porous,181,0.004437083591430359,False
62,Flecked13,Flecked,0,22,0,Flecked,61,0.000993226747242957,True
62,Flecked13,Flecked,0,22,0,Flecked,62,0.0033357855782246964,True
62,Flecked13,Flecked,0,22,0,Flecked,60,0.004225745014304992,True
62,Flecked13,Flecked,0,22,0,Porous,180,0.00627329847598346,False
62,Flecked13,Flecked,0,22,0,Porous,181,0.006517658007221818,False
63,Flecked13,Flecked,0,45,0,Flecked,61,0.0006833338265578081,True
63,Flecked13,Flecked,0,45,0,Flecked,62,0.0036065461585955325,True
63,Flecked13,Flecked,0,45,0,Flecked,60,0.004524996432165765,True
63,Flecked13,Flecked,0,45,0,Porous,180,0.006554044384936263,False
63,Flecked13,Flecked,0,45,0,Porous,181,0.006699540849639035,False
64,Flecked13,Flecked,0,90,0,Flecked,60,0.00021550205823647766,True
64,Flecked13,Flecked,0,90,0,Porous,180,0.003084665927987356,False
64,Flecked13,Flecked,0,90,0,Porous,179,0.003135273735965791,False
64,Flecked13,Flecked,0,90,0,Porous,178,0.0036670269637085664,False
64,Flecked13,Flecked,0,90,0,Porous,181,0.0037383922055307366,False
65,Flecked34,Flecked,0,0,0,Flecked,66,0.0003526126502870792,True
65,Flecked34,Flecked,0,0,0,Porous,172,0.005244819405896679,False
65,Flecked34,Flecked,0,0,0,Meshed,167,0.006658737068138347,False
65,Flecked34,Flecked,0,0,0,Flecked,64,0.008409687946501772,True
65,Flecked34,Flecked,0,0,0,Flecked,65,0.010702000539649866,True
66,Flecked34,Flecked,0,22,0,Flecked,65,0.0042353592801495435,True
66,Flecked34,Flecked,0,22,0,Flecked,64,0.0045158258100736655,True
66,Flecked34,Flecked,0,22,0,Flecked,66,0.005028225607193883,True
66,Flecked34,Flecked,0,22,0,Meshed,167,0.00601409965595778,False
66,Flecked34,Flecked,0,22,0,Porous,177,0.00794528093419376,False
67,Flecked34,Flecked,0,45,0,Flecked,65,0.0016211499099298382,True
67,Flecked34,Flecked,0,45,0,Flecked,64,0.004735195467878643,True
67,Flecked34,Flecked,0,45,0,Flecked,66,0.0052630105182157084,True
67,Flecked34,Flecked,0,45,0,Meshed,167,0.0074129868078632016,False
67,Flecked34,Flecked,0,45,0,Porous,175,0.009842466431034043,False
68,Flecked34,Flecked,0,90,0,Flecked,64,0.000542709300283479,True
68,Flecked34,Flecked,0,90,0,Porous,172,0.005396112460517324,False
68,Flecked34,Flecked,0,90,0,Meshed,167,0.007288158944447436,False
68,Flecked34,Flecked,0,90,0,Flecked,65,0.009279519881909214,True
68,Flecked34,Flecked,0,90,0,Knitted,117,0.01069043369350515,False
69,Frilly17,Frilly,0,0,0,Cracked,30,0.004815427303951637,False
69,Frilly17,Frilly,0,0,0,Cracked,29,0.00489767395300068,False
69,Frilly17,Frilly,0,0,0,Cracked,33,0.010921655788437243,False
69,Frilly17,Frilly,0,0,0,Cracked,28,0.011104155167855422,False
69,Frilly17,Frilly,0,0,0,Cracked,34,0.011256693201085466,False
70,Frilly17,Frilly,0,22,0,Cracked,30,0.006418732323580251,False
70,Frilly17,Frilly,0,22,0,Cracked,29,0.006643328603482569,False
70,Frilly17,Frilly,0,22,0,Cracked,33,0.013182378287449961,False
70,Frilly17,Frilly,0,22,0,Cracked,34,0.013460826876813698,False
70,Frilly17,Frilly,0,22,0,Matted,152,0.014667167920618295,False
71,Frilly17,Frilly,0,45,0,Cracked,29,0.006179183044696413,False
71,Frilly17,Frilly,0,45,0,Cracked,30,0.006258954827363292,False
71,Frilly17,Frilly,0,45,0,Cracked,33,0.012439361363392569,False
71,Frilly17,Frilly,0,45,0,Cracked,34,0.012759533474010291,False
71,Frilly17,Frilly,0,45,0,Matted,152,0.013620803884418583,False
72,Frilly17,Frilly,0,90,0,Cracked,30,0.004797103619924494,False
72,Frilly17,Frilly,0,90,0,Cracked,29,0.004820089355750985,False
72,Frilly17,Frilly,0,90,0,Cracked,28,0.010568543823655636,False
72,Frilly17,Frilly,0,90,0,Cracked,33,0.0107432909655128,False
72,Frilly17,Frilly,0,90,0,Cracked,34,0.011052274224633705,False
73,Frilly26,Frilly,0,0,0,Striped,218,0.015252399017691867,False
73,Frilly26,Frilly,0,0,0,Dotted,53,0.02456836031659474,False
73,Frilly26,Frilly,0,0,0,Studded,222,0.024920512368265556,False
73,Frilly26,Frilly,0,0,0,Studded,220,0.02501043926500994,False
73,Frilly26,Frilly,0,0,0,Studded,221,0.02501201961613816,False
74,Frilly26,Frilly,0,10,0,Striped,218,0.019007467893056913,False
74,Frilly26,Frilly,0,10,0,Studded,220,0.02218790025265529,False
74,Frilly26,Frilly,0,10,0,Studded,221,0.022205763416058354,False
74,Frilly26,Frilly,0,10,0,Studded,222,0.022245745833405915,False
74,Frilly26,Frilly,0,10,0,Studded,219,0.0223772566250216,False
75,Frilly26,Frilly,0,180,0,Striped,218,0.014383688366395588,False
75,Frilly26,Frilly,0,180,0,Dotted,53,0.02391301490465851,False
75,Frilly26,Frilly,0,180,0,Studded,222,0.0250027977401167,False
75,Frilly26,Frilly,0,180,0,Dotted,54,0.025034036766622733,False
75,Frilly26,Frilly,0,180,0,Studded,221,0.02506513986522651,False
76,Frilly26,Frilly,0,22,0,Striped,218,0.018529056622838554,False
